Logical_Model_ID,Num_Logical_Model_ID,Logical_Model_Name,Logical_Object_ID,Num_Logical_Object_ID,Logical_Object_Name,Relational_Model_ID,Num_Relational_Model_ID,Relational_Model_Name,Relational_Object_ID,Num_Relational_Object_ID,Relational_Object_Name,Entity_Name,Table_Name,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,601,Logical,C1F5A09D-BA22-E123-D235-94BDDDB8FB48,2724,Impairment status,705B4CB0-BD9F-9D5A-426A-B5DA4C39FA24,0,Enriched Input Layer with Full Names 6.7,6BB3EBDA-7700-B3D4-2090-6D149AAC0A5A,0,Impairment_status,Balance sheet recognised financial asset instrument,Instrument_role,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,601,Logical,C2014617-CE32-E7F2-B8AE-95111CEDC71D,790,Equity risk factor for standardised approach,705B4CB0-BD9F-9D5A-426A-B5DA4C39FA24,0,Enriched Input Layer with Full Names 6.7,CC7FE1F8-4D68-00FD-6564-7AEDCD2F4B4F,0,Risk_factor_for_standardised_approach,Equity risk factor for standardised approach,Risk_factor_for_standardised_approach,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,601,Logical,C215FAAD-63BC-6BE6-343B-2D27F432181E,1101,Other party code,705B4CB0-BD9F-9D5A-426A-B5DA4C39FA24,0,Enriched Input Layer with Full Names 6.7,5C294DC7-B307-5792-057A-83A8C7555D22,0,Party_code,Other party code,Party_code,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,601,Logical,C21B358D-F361-9FB1-03C5-4DC32054970C,2254,Domestic institutional unit indicator,705B4CB0-BD9F-9D5A-426A-B5DA4C39FA24,0,Enriched Input Layer with Full Names 6.7,9A6F30BC-6967-D566-969C-D3B54A13EDBA,0,Group_type,Institutional unit,Group,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,601,Logical,C2205324-1B42-D671-E62F-A05F9641E767,4915,Rating grade Country assignment PK,705B4CB0-BD9F-9D5A-426A-B5DA4C39FA24,0,Enriched Input Layer with Full Names 6.7,5E1413C4-1BAA-6773-4019-EFD209B86611,0,Rating_grade_Country_assignment_PK,Rating grade Country assignment,Rating_grade_Country_assignment,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,601,Logical,C23A4801-B8A7-12DA-2191-82B09048CBEA,1038,Non-perpetual debt security,705B4CB0-BD9F-9D5A-426A-B5DA4C39FA24,0,Enriched Input Layer with Full Names 6.7,0527BDC8-0AC1-F75C-9914-F42AC0A7C1CC,0,Security_and_exchange_tradable_derivative,Non-perpetual debt security,Security_and_exchange_tradable_derivative,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,601,Logical,C23BB9F8-1AC0-8EEF-949F-696310B8F5CA,5643,Trade receivable has Factor via Trade receivable Factor assignment,705B4CB0-BD9F-9D5A-426A-B5DA4C39FA24,0,Enriched Input Layer with Full Names 6.7,0BBB66E6-6C07-7374-5602-4FFB94A38234,0,Instrument_Entity_role_assignment_Instrument_FKv26,,,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,601,Logical,C2472F66-19E3-DCE9-8895-0833A9F018FF,3609,Original protection value,705B4CB0-BD9F-9D5A-426A-B5DA4C39FA24,0,Enriched Input Layer with Full Names 6.7,860B2D31-DC52-6938-9A48-38B74A735D78,0,Original_protection_value,Collateral received,Collateral_role,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,601,Logical,C2AA608C-8060-68D7-678A-B61ED2D47CC8,3909,Protection arrangement reference date,705B4CB0-BD9F-9D5A-426A-B5DA4C39FA24,0,Enriched Input Layer with Full Names 6.7,713CF659-BB0F-3968-F80A-EBF7E9E1480D,0,Reference_date,Protection arrangement,Protection_arrangement,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,601,Logical,C2B8336A-2793-3F8A-CCFE-8B52982554A8,1679,Buyer identifier,705B4CB0-BD9F-9D5A-426A-B5DA4C39FA24,0,Enriched Input Layer with Full Names 6.7,95943044-1041-7517-F251-1E00C5ED972E,0,Buyer_identifier,Exchange tradable derivative liability position Synthetic securitisation assignment,Exchange_tradable_derivative_liability_position_Synthetic_securitisation_assignment,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,601,Logical,C2B875AD-142C-FF8E-7244-76413B1F509B,4796,Interest rate risk hedge portfolio PK,705B4CB0-BD9F-9D5A-426A-B5DA4C39FA24,0,Enriched Input Layer with Full Names 6.7,C76E0134-FA60-52EE-D5DB-76D19FF78BB4,0,Interest_rate_risk_hedge_portfolio_PK,Interest rate risk hedge portfolio,Interest_rate_risk_hedge_portfolio,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,601,Logical,C2CD3BDF-22BC-1FC6-0BAB-2CDA5B996B9C,800,Exchange tradable derivative collateral,705B4CB0-BD9F-9D5A-426A-B5DA4C39FA24,0,Enriched Input Layer with Full Names 6.7,F586020F-9E92-3300-2E98-16C0C8FA7785,0,Collateral,Exchange tradable derivative collateral,Collateral,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,601,Logical,C2E08638-E459-00A2-8CE4-8387B8CEBF20,3729,Partner enterprise role type,705B4CB0-BD9F-9D5A-426A-B5DA4C39FA24,0,Enriched Input Layer with Full Names 6.7,355F44A7-6E74-1CB8-6258-6C0D122D0247,0,Partner_enterprise_role_type,Partner enterprise assignment,Partner_enterprise_assignment,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,601,Logical,C33A4434-B045-B5CA-6053-C66AE7174065,662,Balance sheet recognised financial asset instrument not taken into possession,705B4CB0-BD9F-9D5A-426A-B5DA4C39FA24,0,Enriched Input Layer with Full Names 6.7,8234C8CC-9572-4B13-394B-76A333A0AED8,0,Instrument_role,Balance sheet recognised financial asset instrument not taken into possession,Instrument_role,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,601,Logical,C33B8159-F246-ACBF-5760-32B194D82AD2,3320,Long balance sheet recognised security position Security accounting standard,705B4CB0-BD9F-9D5A-426A-B5DA4C39FA24,0,Enriched Input Layer with Full Names 6.7,4BC0201B-ACDB-4623-F598-F6B2D4130EB2,0,Reporting_agent_identifier,Repurchase transaction Long balance sheet recognised security position (given) assignment,Repurchase_transaction_Long_balance_sheet_recognised_security_position_(given)_assignment,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,601,Logical,C36250AA-99C5-330D-A4D8-01B550ABC4F8,3805,Performing status reason,705B4CB0-BD9F-9D5A-426A-B5DA4C39FA24,0,Enriched Input Layer with Full Names 6.7,9DE6910D-DE8D-083B-5B65-3EFA5CC56F10,0,Performing_status_reason,Performing debt security,Security_and_exchange_tradable_derivative,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,601,Logical,C3735F02-2643-F5C7-0C1D-5C892A729D19,1144,Performing non-default financial asset instrument individually assessed,705B4CB0-BD9F-9D5A-426A-B5DA4C39FA24,0,Enriched Input Layer with Full Names 6.7,8234C8CC-9572-4B13-394B-76A333A0AED8,0,Instrument_role,Performing non-default financial asset instrument individually assessed,Instrument_role,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,601,Logical,C3A35C32-CC2C-26E4-3BAB-6CCEC7BC3133,2557,Financial guarantee instrument accounting consolidation level,705B4CB0-BD9F-9D5A-426A-B5DA4C39FA24,0,Enriched Input Layer with Full Names 6.7,70BAB84E-9B8C-7DED-714A-B9A8619D0CEE,0,Accounting_consolidation_level,Tranche in a synthetic securitisation without securitisation special purpose entity (SSPE) being a financial guarantee,Tranche_in_a_synthetic_securitisation_without_securitisation_special_purpose_entity_(SSPE)_being_a_financial_guarantee,
DA75945B-3FE1-4CE1-31BE-32494C407F7E,601,Logical,C3B0FE9F-BA30-089F-07DA-9BE2AB1E1F1D,2622,General allowances for credit risk affecting carrying amount,705B4CB0-BD9F-9D5A-426A-B5DA4C39FA24,0,Enriched Input Layer with Full Names 6.7,28288804-AFF2-09EA-DD57-79648CB5E19B,0,General_allowances_for_credit_risk_affecting_carrying_amount,Balance sheet recognised financial asset instrument according to national general accepted accounting principles (nGAAP),Instrument_role,
